text_content_anonymous,preconceito,num_tokens,Capacitismo,Gordofobia,Int.Religiosa,LGBTFobia,Misoginia,Xenofobia,Racismo,Hetarismo,Prec.Politico
"Essa postagem  foi  no  governo  do   teu  governo ladrão Lula, ou  tu realmente nao  tem  cérebro  ou é   idiota mesmo  como  todos  os  que  fazem  o L",1,27,1,0,0,0,0,0,0,0,1
":keycap_2::keycap_2::check_mark_button::thumbs_up: é o povo, tá na cara luladrão ninguém quer não",1,11,0,0,0,0,0,0,0,0,1
"Mas  tu  e  muito   burro  mesmo  muito   burro  , gente  quanta  burrisse , oi  jegue  ele  em  2019  pra  hj  olha  quanta  mudança   , e  teu  rabo  que  Lula   respeia  alguma  coisa  oh zumbi  do  lula, ele  nao  vem  porq  a popularidade   dele caiu  e  foi  muito  se  fosse  na  época   quando   todos  estavam  zumbizando  por  ele  eu  duvidooo  que  ele  nao  vinha  pra  ca  pra  fazer   é  esfrega   na  cara de  todos  que  ele  que  estava  no  comando ,te  toca",1,81,1,0,0,0,0,0,0,0,1
Os cara não sabe nem fazer montagem vtfd pprt petista bando de retardado galaseca,1,14,1,0,0,0,0,0,0,0,0
Quem fez xenofobia foi o Lula ladrão que chamou o povo nordestino de burro o animal,1,16,1,0,0,0,0,1,0,0,1
Proposta do Luladrao: desarmar o cidadão do bem pra armar mais ainda o bandido :clown_face:,1,15,0,0,0,0,0,0,0,0,0
Vamos mostrar para esse idiota quem ou melhor quantos estão com Bolsonaro????,1,12,1,0,0,0,0,0,0,0,0
"A TV LIBERAL E O EDMILSON RODRIGUES DEVERIAM TER A HONRA DE LEMBRAREM DAS OFENÇAS QUE A ESQUERDA FEZ À IGREJA CATÓLICA, QUANDO FORAM IMPEDIDIR AS ATIVIDADES DAS IGREJAS CATÓLICAS COMO MISSAS, CASAMENTOS.

CAGARAM NAS IGREJAS

QUEBRARAM IMAGENS DOS SANTOS DAS IGREJAS 

ENFIARAM CRUCIFIXO NAS PARTES INTIMAS DELES 

OFENDERAM À JESUS

E ASSIM POR DIANTE...

COMPARTILHEM ESTA LEMBRANÇA PARA ACABAR COM AS FALÁCIAS DO EDMILSON RODRIGUES, DA TV LIBERAL E DE TODOS OS ESQUERDOPATASOPORTUNISTAS, QUE NÃO TÊM O QUE FAZER NA VIDA.

LOGO ELES, QUE FORAM OS QUE MAIS OFENDERAM AS IGREJAS E RELIGIOSOS, AGORA ESTÃO DANDO UMA DE PROTETORES DO CÍRIO DE NAZARÉ. 

BANDO HIPÓCRITAS SEM VERGONHAS!!!!!!

:enraged_face::enraged_face::enraged_face::enraged_face:",1,109,0,0,1,0,0,0,0,0,0
"Vocês são tão vagabundo que não mostram a cara colocam inocentes 

Vai porco lixo petralha mostra tua vagabundo",1,18,0,1,0,0,0,0,0,0,1
"Alckmin é a ponta de lança do sistema para assumir a presidência, amiguinho do Cabeça de Ovo advogado do PCC, o Luladrão não vai muito longe.

Significa colocar PCC no comando.",1,31,0,0,0,0,0,0,0,0,1
"É, ... seria cômico se não fosse trágico! Trágico para o Brasil e para a população brasileira!
Tirando raras e honrosas exceções, a classe política brasileira é péssima em todos os sentidos, principalmente em termos éticos e morais!
A maioria deles deveria estar na prisão!
O que estes 4 (quatro) mentirosos, falsos, cínicos, hipócritas e traidores estão fazendo, não pode ter perdão, nunca mais! 
Estes infames xingaram a população brasileira de idiota e cuspiram no nosso rosto!
Eles estão fazendo parte do plano do PT, de implantar no Brasil uma ditadura radical de extrema esquerda, criminosa, corrupta, cruel e assassina como na Nicaragua, e na Venezuela!
Por isto eles não se preocupam com seu futuro político, eles sempre terão altos cargos, de muito poder e riqueza, como membros desta ditadura! *Não precisarão mais de votos!*",1,135,1,0,0,0,0,0,0,0,1
"Moça burra... quando todos deveriam prezar pela união, ela vai e ataca quem também é brasileiro como a gente.",1,19,0,0,0,0,1,0,0,0,0
Quando nordestino sabia que o comunismo era ruim,1,8,0,0,0,0,0,1,1,0,0
O bom é o baiano…. O do bem… explicando pro outro baiano.. que burrrrrro..,1,14,0,0,0,0,0,1,0,0,0
"Vejam o que o presidente de Angola, amiguinho do Luladrão está fazendo com as igrejas!!!",1,15,0,0,0,0,0,0,0,0,1
"CLARO QUE ESSE PRESIDENTE DA ANGOLA SÓ PODE SER AMIGUINHO DO LULADRÃO, POIS É QUEM QUE NA ÉPOCA QUE ERA PRESIDENTE DO BRASIL, TROUXE UM BANDO DE ANGOLANOS  PARA O BRASIL.TOMARAM CONTA DAS NOSSAS RUAS,COLOCARAM  NO LUGAR DOS CAMELOS AQUI DO BRASIL, FICANDO ESPALHADOS EM TODOS OS CANTOS.EM QUANTO ISSO FIZERAM UM  CAMELODROMO PARA OS CAMELOS AQUI DO BRASIL BEM LONGE DE ONDE O POVO MAIS TRANSITA.O ENGRAÇADO É QUE EU NÃO VEJO NINGUÉM FALAR NISSO, MAIS EU FAZ TEMPO QUE EU TÔ OBSERVANDO ESSA MALANDRAGEM DAQUELE LULADRÃO.EU NÃO COMPRO NADA DELES OS ANGOLANOS .",1,95,0,0,0,0,0,0,1,0,1
"ELES VIRAO COM TUDO 
SERA A MAIOR FRAUDE DO MUNDO

PIOR QUEM VAI TER LULADRAO COMO PRESIDENTE E ESSE APPIADORES DO LULADRAO GOZANDO NOSSA CARA
SE BOLSO ... NAO FIZER NADA A RESPEITO 
TO AVISANDO

AVISEM NAS REDES SOCIAIS DO BOLSON...

PRA QUEM FRAUDOU DESCARADAMENTE NO 1° TURNO

PRA VENCER  ELES PEGARAO ATE O TITULO DE ELEITOR  DE ABRAAO
ADAO MOISES:man_facepalming:",1,61,0,0,0,0,0,0,0,0,0
Vídeo muito bom. Por quê o socialismo não dá certo em lugar nenhum do mundo. Visto que a base vem do comunismo. Que foi criado por um vagabundo que nunca trabalhou na vida.,1,33,0,0,0,0,0,0,1,0,0
":index_pointing_up_light_skin_tone::index_pointing_up_light_skin_tone: vê aí, o discurso tá sendo político, mas se o Luladrão ganhar a prática vai ser ""Radical"" vai tentar mudar a porra TODA, se segura que se esse Louco Ladrão ganhar FODEU...",1,33,1,0,0,0,0,0,0,0,1
Juiz do STF aposentado relata toda farsa sobre a descondenação do luladrão,1,12,0,0,0,0,0,0,0,0,1
"Luladrão ém Minas Gerais, onde ele teve mais votos que Bolsonaro.:index_pointing_up::index_pointing_up::index_pointing_up::index_pointing_up:",1,11,0,0,0,0,0,0,0,0,1
"Ou tem medo de os amigos deixarem de falar cm ele mano, etc

Se o cara deixou de falar comigo e etc,pq eu sou Bolsonaro,posto coisas do bolsonaro e outras coisas, nunca foi meu amigo....sei q a amizade é uma coisa muuuitto pura,verdadeira e tal,,, mas o cara q tem esse tipo de atitude nunca teve consideração nenhuma,  então melhor um ""inimigo"" declarado q  amigo incubado",1,66,0,0,0,1,1,0,0,0,0
"Gente, é sou SOBE do tal"" L"" de LULADRÃO. Só  agora. Nem tinha ideia. E aqui em São LUÍS  do MARÁ  MARANHÃO,  não vejo muito. Aqui o povo é falso, eu acho. Pra mim, eu achava que em SÃO LUÍS,  BOLSONARO ganharia aqui na capital. Mais também,  tanta gente suspeita e eleitassss. Até a filha Do SIR NEY, MARAJÁ  DO MARÁ,  foi eleita deputada federal. Estranho muito estranho.  Os eleito daqui e inclusive o BANDIDO  MOR, teve muitos votos. TODA ESSA ELEIÇÃO FOI MUITO SUSPEITA. SE NÃO TIVEREM CUIDADO, FARÃO AINDA PIOR: NESSA CONTAGEM MENTIROSA DE VOTOS!!!! LADRÕES LADRÕES LADRÕES LADRÕES ROUBARAM AS ELEIÇÕES :mouse::mouse::mouse::mouse::mouse::mouse::mouse::mouse::mouse::mouse::mouse::mouse::mouse:",1,105,0,0,0,0,0,1,0,0,1
"A PIOR DAS PIORES!!!! JA FALARAM MAL DEMAIS E, É POR ISSO QUE DIGO, ESSES ETERNOS CANDIDATOS A PRESIDENTE,  SÃO  PALHAÇOS E A DONA MARINA DA SILVA ,A MAIOR PALHAÇA. TODAS ELEIÇÕES ELA ESTA PRESENTE COMO CANDIDATA. SURPREENDENTEMENTE NÃO FOI NESSA! PORQUE SERÁ???? UMA ICÓGNITA, TUDO BEM. AGORA JA ESTA DECLARANDO APOIO AO LULADRÃO.  ISSO MESMO!!! NO MÍNIMO A MARINA DA SILVA ESPEROU A VIDA INTEIRA PELO LULADRÃO.  ELE, CLARO, SÓ QUER FILÉ,  NUNCA NEM COGITOU A PAIXÃO DA MAIS INSOSSA E ARDOROSA FÃ DELE.",1,85,0,0,0,0,0,0,1,0,1
"OS PLANOS DESGRAÇADOS DO luLADRÃO IMBECIL/IDIOTA, E SEUS ASSECLAS ptRALHAS PARA O BRASIL! :face_with_steam_from_nose::face_with_raised_eyebrow::face_with_symbols_on_mouth::enraged_face: Por Caio Coppolla :Brazil::raised_fist:                               A MINHA BANDEIRA :Brazil:               JAMAIS SERÁ :triangular_flag::flexed_biceps:",1,25,1,0,0,0,0,0,0,0,1
"Em poucas palavras... Juiz Marco Aurélio ""EX-STF"" explica o LULAdrão 2022 ! :clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone:",1,13,0,0,0,0,0,0,0,0,1
"""Ser vaiado por uma multidão de idiotas é o preço por não ser um deles"" Olavo de Carvalho",1,18,1,0,0,0,0,0,0,0,1
Dobrou foi a cabecinha da minha pica no seu cu jumento burro esquerdista mau caráter mintiroso,1,16,1,0,0,0,0,0,0,0,1
Não falo mas com esse esquerdista ze ruela militonto do PT,1,11,0,0,0,0,0,0,0,0,1
Assim é os eleitores do LULADRÃO,1,6,0,0,0,0,0,0,0,0,1
"Só falou merda em , a vacina foi comprada depois da aprovação da Anvisa tá ok , povo retardado",1,19,1,0,0,0,0,0,0,0,0
Mais nem os cachorros ficam mais amarrados com com pote na frente...este é idiota mesmo...Lula roubou até o cérebro dele,1,20,1,0,0,0,0,0,0,0,0
"Retardado não, tenho embasamento. Vc tem fala leve mas não tem embasamento",1,12,1,0,0,0,0,0,0,0,0
"* LULA É CONSAGRADO AO EXÚ *

Mande isso no grupo da família para as tias verem que ele não é nenhum cristão.",1,23,0,0,0,0,0,0,0,0,0
Faltou a declaração que Cascavel era uma fábrica de exportar viado.  E que as mulheres do PT eram de grelo duro. :smiling_face_with_open_hands::smiling_face_with_open_hands:,1,22,0,0,0,1,1,0,1,0,0
"*POR ORDEM DO TERRORISTA, LULA, JÁ COMEÇOU A BADERNA BLOQUEANDO AS ESTRADAS E EXTORQUINDO OS MOTORISTAS JÁ INVADIRAM FAZENDAS MATARAM E ROUBARAM A CARNE DO GADO PORÉM AGORA NO GOVERNO DE BOLSONARO E DENTRO DA LEI, OS CIDADÃOS TÊM O JUSTO DIREITO DE A QUALQUER CUSTO DEFENDER A SUA VIDA, O SEU PATRIMÔNIO E A SUA FAMÍLIA, TUDO DENTRO DAS QUATRO LINHAS DA CONSTITUIÇÃO BRASILEIRA.AÍ ESTÁ O PERIGO E A RESPONSABILIDADE DESTE CANALHA QUE VAI SER PRESO EM FLAGRANTE A QUALQUER MOMENTO.*",1,82,0,0,0,0,0,1,0,0,1
"Hoje. Certamente consegui um voto :ballot_box_with_ballot:. 
E foi de uma pessoa que votou no Luladrão por causa das pesquisas fraudulentas da Globo lixo. 
Um voto :ballot_box_with_ballot: que reverte em dois. Tira um voto :ballot_box_with_ballot: deles e vem pra nós",1,39,0,0,0,0,0,0,0,0,1
"Quem é essa idiota? Onde está escrito ou cadê a lei que proibi crianças e adolescentes a frequentar a igreja? Fui criada dentro da igreja e meus  também sempre foram, quando pequenos",1,32,1,0,0,0,0,0,0,0,0
"Luladrao, se faltar arroz , feijão, trigo etc a tendência é os preços dispararem. VOCE E MUITO BURRO ,  FICOU 14 ANOS NO PODER E A UNICA COISA QUE APRENDEU FOI ROUBAR .  Não sabe nem como gerar empregos .",1,40,1,0,0,0,0,0,0,0,0
PT e Luladrão nunca mais,1,5,0,0,0,0,0,0,0,0,1
"Mas, quanto aos tímidos, e aos incrédulos, e aos abomináveis, e aos homicidas, e aos que se prostituem, E AOS FEITICEIROS (PAIS DE SANTO, MACUMBEIROS E SATANISTAS), e aos idólatras e a todos os mentirosos, a sua parte será no LAGO que ARDE com FOGO E ENXOFRE ; o que é a SEGUNDA MORTE.

Apocalipse 21:8",1,56,0,0,1,0,0,0,0,0,0
É assim que se faz com os eleitores do luladrão que for assaltar pra comprar uma cervejinha,1,17,0,0,0,0,0,0,0,0,1
"Hahahaha seres humanos burros perdem os status de humanos e merecem der destruídos.

Desculpe não reviso meus textos de what's e nem acredito que deveria, mas há um erro de grafia e o de digitação e a nobre criatura superior é incapaz de verificar a proximidade das mesma.

Sua ânsia inquisitorial contra opositores e de uma pequenez surpreendente pois mesmo o mais simples incapazes de escrever com a vossa maestria na língua de camões tem um raciocínio mais apurado para a lógica e a razão.

Ah o senhor é um fracasso no discurso pois só consegue ofender, e cara eu não sou nem petista nem bolsonarista e quero que os dois se exploda, minha crítica está muito clara e bem pontuada e o senhor não é nenhuma anta e sabe muito bem, mas me parece muito desonesto ficar tentando desmerecer o outro e fugir do debate, debate é embate de ideias não de pessoas",1,154,1,0,0,0,0,0,0,0,0
"Prefeito de Belford Roxo Vaguinho, está ameaçando os funcionários que não forem a manifestação do Luladrão na terça. Com certeza faz isso em todo país, eles obrigam as suas prefeituras a convocar com ameaças todos funcionários e por isso todo mundo de vermelho. Essas roupas devem até serem recolhidas e vestidas em outros",1,53,0,0,0,0,0,0,0,0,1
Pra que alienígena pior do que o luladrao e suas quadrilha kkkk,1,12,0,0,0,0,0,1,0,0,0
"Linda estória é a do LULADRÃO, de uma só tacada ganhou de brinde um triplex, um sítio e alguns milhões.",1,20,0,0,0,0,0,0,0,0,1
Se esse vagabundo ganhar ( luladrao marginal) o pais vai virar uma guerra civil,1,14,0,0,0,0,0,0,0,0,0
"*PT/ Luladrão...e isto...Roubo , Corrupção, Mentiras, Fake News, Narrativas...está no DNA do PT/ Luladrão.*",1,14,0,0,0,0,0,0,0,0,1
"Se vc pensa que é policial, principalmente veterano e não vai perder seu direito a legítima defesa?! Esqueça, arma só do Estado  com o policial em serviço operacional, ao término deverá devolver a arma ao cofre ou reserva do quartel/ delegacia, e voltar pra casa desarmado e rezar para não ser ""justiçado"" pelos parceiros do Luladrão e braço armado deste partido  das trevas e membro das facções da sua área residencial.
PT é contra vc  policial
#VaidarPTnasegurança",1,77,0,0,0,0,0,0,0,1,1
"Nessas eleições do bem(22)contra o mau(13)precisamos de todos os eleitores,todos unidos vamos varrer o PT e Luladrão do mapa.",1,19,0,0,0,0,0,0,0,0,1
"Eles sempre dominaram tudo. Agora que a direita está ampliando espaço e influência, eles criticam.
Petralhada desesperada.",1,17,0,0,0,0,0,0,0,0,0
Já a digníssima JANJA de LULADRÃO nem sai nas entrevistas pra não falar merda e entregar o marido ladrão ou porque simplesmente ela não é uma pessoa sociável! :man_facepalming_light_skin_tone:,1,29,0,0,0,0,0,0,0,0,1
Olha ai o nível dos eleitores do PT do LULADRÃO. :man_facepalming_light_skin_tone:,1,11,0,0,0,0,0,0,0,0,1
Esse canalha é um petista infiltrado para se dar bem ainda te carioca que vota num imbecil desse ROMÁRIO LADRAO DO BRASIL FORA,1,23,1,0,0,0,0,0,0,0,0
PICANHA DO PT *LULADRAO*,1,4,0,0,0,0,0,0,0,0,0
Verdade mas é 6 dúzia kkkk de playboy e 3 :deer: viado  de frescura pra aparecer,1,16,0,0,0,1,0,0,0,0,0
Alguém tem aquele vídeo do luladrao com presidente de Cuba e Venezuela,1,12,0,0,0,0,0,0,0,0,0
Roubar e matar pra tomar uma cervejinha é normal para o seu LULADRÃO.,1,13,0,0,0,0,0,0,0,0,1
"*Tarcisão...é muito educado e culto...por isso o debate foi muito bom...apesar das fakes do Haddad...*
*Pena que o luladrão é   ogro e bobão e  não deixa o debate seguir assim,com o Bolsonaro*",1,32,0,0,0,0,0,0,0,0,1
"Não fique em dúvida esse ato e das faculdades .esses militantes já votaram no luladrao não fazem diferença são apenas maconheiros da faculdade.
Isso não pode ser um empecilho .",1,30,0,0,0,0,0,0,0,0,0
QUEM MATOU CELSO DANIEL  LULADRAO  12 MILHÕES  VICE DE SIMONE TEBET ENTREGA  TUDO,1,13,0,0,0,0,0,0,0,0,0
O VÍDEO QUE O LULADRAO  PEDIU PARA O STF TIRE DO AR NO FINAL O MORO ARREBENTA COM O LULADRAO  VEJAM,1,21,0,0,0,0,0,0,0,0,0
Acima :backhand_index_pointing_up: Áudio da prima da minha mãe em Roraima. Viram aí como as fronteiras que recebem venezuelanos sabem que luladrao não presta pra nada. SOMOS TODOS BOLSONARO 22 e façam como essa senhora alertem toda a POPULAÇÃO ! E BORA VIRAR VOTOS MEU POVO! :keycap_2::keycap_2::check_mark_button::green_heart::yellow_heart::Brazil::Brazil::Brazil::Brazil::Brazil:,1,46,0,0,0,0,0,0,0,0,0
"A OBRA MAIS IMPORTANTE DO PATRIOTA TRABALHADOR HONESTO DO GOVERNO JAIR MESSIAS BOLSONARO E DO BRASIL, FOI A CONSTRUÇÃO SEM CORRUPÇÃO DA  TRANSPOSIÇÃO DO RIO SÃO FRANCISCO ENTREGUE AO POVO NORDESTINO.
NO NORDESTE O COMUNISTA DITADOR LULALADRAO E O PARTIDO DOS TRABALHADORES, NÃO ROUBAM MAIS.
10.10.2022",1,46,0,0,0,0,0,1,0,0,1
"PT E O CRIMINOSO LULALADRAO, O ENCANTADOR DE BURROS, NUNCA MAIS.
NÃO ACEITAMOS O MARGINAL CANALHA. LULALADRAO, COMO PRESIDENTE DO BRASIL.!!",1,21,1,0,0,0,0,0,0,0,0
"VEJAM O VÍDEO.
LUTEM  LUTEM PARA NÃO ACONTECER NO BRASIL, NÃO  VOTEM EM COMUNISTAS LULALADRAO.!!
MEU POVO, ACREDITEM
ASSASSINATO DE PESSOAS, MATAM E COLOCAM FOGO.


ISTO PODE 
ACONTECER NO BRASIL.


OS CRIMINOSOS COMUNISTAS MINISTROS DO SUPREMO TRIBUNAL FEDERAL,  ESTÃO PERTO DE FAZER ISTO AQUI, COM O POVO PATRIOTA DO BRASIL.

VEJAM O QUE OS COMUNISTAS CRIMINOSOS ASSASSINOS FAZEM COM OS PATRIOTAS DONOS DE SUA PÁTRIA,  PARA TOMAR A SUA TERRA E ESCRAVIZAR O POVO.
MALDITOS CRIMINOSOS COMUNISTAS, TUDO POR PODER E DINHEIRO.

ESCULTEM O RELATO DO VÍDEO.
NÃO DEVERIA SER VERDADE.!!!
09.09.2022",1,92,0,0,1,0,0,0,0,0,0
"PQP, como esquerdopatas são satânicos, onde está a proteção da Damares aos criminosos?? 
Que Deus possa nos proteger desses demônios esquerdopatas.",1,21,0,0,1,0,0,0,0,0,1
"Assim que o luladrão ficou
sabendo que os cristãos não
apoiam ele. Preste atenção
no que estão fazendo nas
igrejas católicas.",1,21,0,0,0,0,0,0,0,0,1
"IGREJA DE SÃO MATEUS NO PARANÁ É INVADIDA POR CRÁPULAS, ISSO É SÓ O INÍCIO. POSICIONE-SE… VAMOS BANIR ESSA ESQUERDALHA AMALDIÇOADA DOENTIA E FEDORENTAA",1,24,1,0,0,0,0,0,0,0,1
"*Misericórdia de Deus! E tem gente que quer o PT de volta aqui no Brasil para o Luladrão terminar o plano socialista em nosso país.*

*Deus está vendo!*",1,28,0,0,1,0,0,0,0,0,1
"*Aí estão em ação os bandidos que o Luladrão defende.*
Quer isso :backhand_index_pointing_up_light_skin_tone:pra sua família?",1,15,0,0,0,0,0,0,0,0,1
"*A situação política transcendeu os candidatos, para quem não entende não se trata de Bolsonaro X LulaLadrão, mas sim de Brasil x Foro de SP.*",1,25,0,0,0,0,0,0,0,0,1
"BRASIL POLÍTICO - OS BRASILEIROS CONSERVADORES SÃO 'PT-FÓBICOS'.
O Governador Zema de Minas Gerais, o maior apoiador de nosso Presidente Bolsonaro utilizou, ontem, ma genial expressão que caracteriza a todos que odeiam, execram e abominama quadrilha petralha.
Ele disse, eu sou PT-FÓBICO.
Vamos popularizar ao máximo esta expressão.
Quem souber, por favor, faz um daqueles posteres semelhantes ao EU SOU BOLSONARO, que está circulando por todo o Brasil manifeste-se produza, de imediato o posto EU...(fulano)... SOU PT-FÓBICO.
ENTÃO:
Este poster terá a mensagem, bem grande EU SOU PT-FÓBICO, antecedido pelo nome de quem o postar. 
VAMOS INUNDAR O BRASIL TODO COM O SLOGAN
 'EU SOU PT-FÓBICO'. 
Vamos em frente. A VITÓRIA DO DIA 30 SERÁ IMENSA, INCOMENSURÁVEL,  A SER REGISTRADA NA HISTÓRIA DA POLÍTICA.
EU SOU 'PT-FÓBICO'.
EU SOU 'PT-FÓBICO'
EU SOU 'PT-FÓBICO'.
COMPARTILHAR COM TODO O BRASIL.",1,138,0,0,0,0,0,0,0,0,1
NA SEITA DO LULA LADRÃO SÓ TEM BANDIDAGEM DESGRAÇADA BANDO DE VAGABUNDOS DESGRAÇADOS ACABARAM COM OS SONHOS DO POVO BRASILEIRO ROUBANDO E DESVIANDO O DINHEIRO DO POVO BRASILEIRO.....CONTRA FATOS NÃO HÁ ARGUMENTOS......O POVO BRASILEIRO JAMAIS CAIRÁ NO CONTO DO VIGÁRIO DA SEITA DO LULA LADRÃO.....O MAIOR BANDIDO DA AMÉRICA LATINA VAGABUNDO VIGARISTA DESGRAÇADO......,1,53,0,0,1,0,0,0,0,0,1
"ESSE LULA É UM MACUMBEIRO VAGABUNDO !! ELE E VAGABUMDA DA MULHER DELE, DOIS SATANISTAS !!",1,16,0,0,1,0,1,0,0,0,0
"*Pense que, VOCÊ QUE VOTA NO LULADRÃO poderá ser a próxima vítima dos apoiados por ele.*",1,16,0,0,0,0,0,0,0,0,1
"Ah, e se você idiota inútil não sabe, eles estão em estande de tiro. Normal para um clube",1,18,1,0,0,0,0,0,0,0,0
"Que todos se conscientizem de que: nesse momento o mais importante é coletar informações e estratégias nos grupos e levá-las para fora dos grupos - levá-las a todos os isentões, àqueles que vão à praia no dia do voto, àqueles que porventura vão votar errado (votar no criminoso) - de nada adianta participar de um grupo se não fizer isso - e hastear a Bandeira do Brasil para fora de todas as janelas do  nosso imenso território nacional é de suma importância para dar visibilidade ao nosso desejo: Liberdade, Deus, Pátria e família - o mundo precisa conhecer o nosso desejo - é necessário que todos compreendam o risco que estamos correndo - lutamos pela liberdade, contra o comunismo escravagista e genocida. Que Deus nos abençoe.",1,126,0,0,1,0,0,0,0,0,1
*Pagode do Luladrão*,1,3,0,0,0,0,0,0,0,0,1
"Governador de Alagoas Paulo Dantas do MDB, apoiado pelo Luladrão, é investigado e afastado do governo por indícios de irregularidades.",1,20,0,0,0,0,0,0,0,0,1
Um dos apoiadores de Luladrão já caiu! Pior cego é o que não quer vê,1,15,1,0,0,0,0,0,0,0,1
Não pode ser preso pra esses bandidos votar no luladrao.so tem bandidos com o luladrao,1,15,0,0,0,0,0,0,0,0,0
Kkkkk ainda tem burro que acredita na globo puta que pariu,1,11,1,0,0,0,1,0,0,0,0
"Nunca fui Ciro e vc é um grande analfabeto político e fanático, cara de pau que foge das perguntas sobre as ações do governo pq é burro demais pra responder",1,30,1,0,0,0,0,1,0,0,1
"Fiz perguntas sobre as ações do governo e olha como o burro tenta mudar o assunto..

Esse é hipócrita, cínico,  analfabeto político e fanático torcedor",1,25,1,0,0,0,0,1,0,0,1
"O cara nem vergonha tem, é um completo idiota útil, a massa de manobra americana usada pra saquear e nos escravizar. 

É esse que se diz patriota que faz tudo igual o petralha, ignora as ações do governo e protege a imagem do político de estimação.


Esse é o maldito analfabeto político e fanático que transformou a política em time de futebol, é o cínico que muda de assunto por ser um incapaz sem conteúdo pra debater, é esse o canalha bolsopetista que transforma o debate em embate.",1,88,1,0,0,0,0,1,0,0,1
"E fica nisso o dia TODO, ele não toma vergonha na cara, não sai da bolha e continua nos fudendo sendo esse burro que ele é. 

Incrível como o Neoliberalismo yankee comeu o cérebro desse bosta e isso se repete em TODOS os grupos, essa turma está dentro de uma bolha da doutrinação neoliberal americana que o bolsominion, petista militonto, morominion e cirete de pompom se unem pra nos fuder. 

Eles são iguais, TODOS analfabetos políticos fanáticos e hipócritas",1,79,1,0,0,0,0,0,0,0,1
*VENEZUELANOS FUJINDO E DRIBLANDO A POLÍCIA... ME DIGA O BRASILEIRO VÁ FUGIR PARA ONDE?*  *VOTA NO LULADRÃO IGNORANTES TEIMOSOS*  *Triste situação de se ver...mais isso se o Larápio ganhar o Brasil não estará muito longe de acontecer por aqui!! Vamos pra cima 22*,1,43,0,0,0,0,0,0,0,0,1
"*POVO FIQUEM ESPERTOS; UM GRANDE NÚMERO DE MESÁRIOS QUE ESTEVE NESSAS ELEIÇÕES, DE CERTEZA ESTAVAM NUM ESQUEMA PARA COLABORAR COM AS FRAUDES DAS URNAS, ISSO FORA A SOLTURA TEMPORÁRIA DE PRESIDIÁRIOS PARA VOTAR NO LULADRÃO*



FIQUEM DE OLHO VIVO:eyes::eyes::eyes:",1,39,0,0,0,0,0,0,0,0,1
"Petista é vc que é analfabeto político e fanático, que ignora as ações do governo e protege a imagem do político de estimação, vi isso na esquerda e vc é a prova viva dessa imbecilidade e cinismo na direita",1,39,1,0,0,0,0,1,0,0,1
"Bolsonaro faz exatamente igual o Lula, o bozo faz tudo igual o Lula e essa boiada bolsopetista não enxerga",1,19,0,0,0,0,0,0,0,0,1
Nem deveríamos responder esses idiotas petistas. Primeiro eles tem que saber o que o Luladrão tem de bom.,1,18,1,0,0,0,0,0,0,0,1
O Neoliberalismo yankee é uma ditadura financeira muito pior que o comunismo,1,12,0,0,0,0,0,0,0,0,1
"Ignora ele, vamos trocar uma ideia, é mais fácil eu passar conhecimento aos demais com vc que está disposto a debater, do que com esse gado burro que só quer fugir pq é burro",1,34,1,0,0,0,0,0,0,0,1
"Quem denunciou foi o dr Enéas Carneiro, dr Batista Vidal, dr Adriano Benayon, Gustavo Barroso, Jessé Souza entre outros.
Não é pq vc não sabe que deixa de ser verdade. 

Já tem livros escritos e passa tudo ao vivo na TV Câmara direto do congresso nacional, votado pela esquerda e direita, sempre sancionadas pelo Presidente da República. 

É incrível como vc é burro e canalha",1,65,1,0,0,0,0,0,0,0,0
"Que vc largue de burro igual o petralha, que largue de fuder nosso povo seu imbecil de merda",1,18,1,0,0,0,0,0,0,0,1
"O dr Enéas Carneiro tinha razão, essa geração de mentecaptos iria nos lançar ao abismo e hj somos de fato uma manada de búfalos indo ao precipício por causa de analfabetos políticos e fanáticos como esse Rafael.

Ele é burro igual o petralha e se acha diferente, tem o mesmo cinismo e hipocrisia",1,53,1,0,0,0,0,0,0,0,1
"Viu como o cara é idiota útil igual o petralha? 

Ele já está condenado, o cara não tem vergonha na cara",1,21,1,0,0,0,0,0,0,0,1
"Vc não tem base literária alguma, não leu as leis e reformas sancionadas pelo Presidente da República e se acha patriota e diferente do petista militonto.

Isso chama-se hipocrisia e vc é um hipócrita burro igualzinho o petralha",1,38,1,0,0,0,0,0,0,0,1
"Concordo, bolsopetista é tudo burro msm. 

Vc deveria ser msm pq é o filho da puta que mata nosso povo de fome v",1,23,1,0,0,0,1,0,0,0,1
"Se petista não é mentiroso é ladrão .
Se não é covarde é viado",1,14,0,0,0,1,0,0,0,0,1
Não sabe mesmo vc ignora tudos crimes desse desgoverno e desse idiota presidente.,1,13,1,0,0,0,0,0,0,0,0
"Viu o nível do bolsopetista né? 

O cara é um completo fanático torcedor de político corrupto igualzinho o petralha e se acha o patriota.",1,24,0,0,0,0,0,0,0,0,1
O Luladrao fez bastante roubos parabéns são atos comprovado só se for cegos tevê até devolver dinheiro coitadinho que injustiça hooo,1,21,1,0,0,0,0,0,0,0,1
